timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,EMA_21,EMA_100,ATR_14,ADX_14
2025-10-07 07:15:00,230.35,230.37,229.53,230.21,27025.638,1759821599999,6213084.6404,12950,7932.60900000,1824000.81373000,0,231.70777576753022,233.01437299627148,0.6631538439985605,53.198822095283774
2025-10-07 07:20:00,230.21,230.58,230.09,230.22,14151.77,1759821899999,3259529.10914,7273,5268.95100000,1213897.16445000,0,231.57252342502747,232.95903887753343,0.6507857122843783,53.308405269600776
2025-10-07 07:25:00,230.21,230.97,230.12,230.93,23723.43,1759822199999,5468611.32614,7099,7331.88100000,1690400.84309000,0,231.51411220457044,232.9188598898595,0.6650153042640652,52.482996700222834
2025-10-07 07:30:00,230.93,230.95,230.63,230.76,9546.275,1759822499999,2203208.16202,6773,5717.42000000,1319548.40032000,0,231.44555654960948,232.8761101890702,0.6403713539594886,51.71654588580046
2025-10-07 07:35:00,230.76,230.81,230.41,230.48,8614.707,1759822799999,1986151.84248,6469,2959.86200000,682298.42948000,0,231.35777868146317,232.82866246255395,0.6232019715338113,51.22129940162864
2025-10-07 07:40:00,230.49,230.97,230.4,230.79,7955.109,1759823099999,1834698.02037,5322,2430.99000000,560782.34901000,0,231.30616243769379,232.78829290884,0.6194018307099672,50.35652407295367
2025-10-07 07:45:00,230.79,230.87,230.56,230.66,8440.885,1759823399999,1947196.76047,6082,3064.39100000,706928.15969000,0,231.24742039790343,232.74614849480355,0.5973016999449698,49.55351841061262
2025-10-07 07:50:00,230.65,231.02,230.65,231.01,2931.83,1759823699999,676821.52313,3225,2117.39700000,488786.33969000,0,231.22583672536675,232.71176931668862,0.5810658642346153,48.40213623316233
2025-10-07 07:55:00,231.02,231.07,230.77,231.01,4001.346,1759823999999,924221.20395,2823,2182.86400000,504214.34414000,0,231.20621520487884,232.67807091437794,0.5609897310749987,47.19531266481649
2025-10-07 08:00:00,231.01,231.01,230.41,230.61,6042.339,1759824299999,1393400.6036,5194,1652.84700000,381131.87917000,0,231.15201382261714,232.63711901508333,0.5637761788553556,46.567490213561676
2025-10-07 08:05:00,230.6,230.61,229.05,229.64,36931.024,1759824599999,8476708.75452,14915,10891.17900000,2499747.93435000,0,231.01455802056103,232.57777012369553,0.6349350232228304,47.26337901896158
2025-10-07 08:10:00,229.64,229.82,228.78,229.11,26265.942,1759824899999,6019691.12179,14363,7792.12900000,1786088.78264000,0,230.84141638232822,232.50910140837482,0.6638682358497705,48.092158183618885
2025-10-07 08:15:00,229.11,229.49,228.49,228.52,22928.538,1759825199999,5249053.39124,13001,7781.44200000,1781635.88793000,0,230.63037852938928,232.43010930127826,0.6878776475747869,49.04798448966221
2025-10-07 08:20:00,228.51,228.86,228.22,228.85,26777.523,1759825499999,6118120.96441,13357,6398.04700000,1462334.28280000,0,230.46852593580843,232.35921604778758,0.6844578156051604,50.09998780674508
2025-10-07 08:25:00,228.86,229.91,228.85,229.27,28544.702,1759825799999,6549839.94136,12548,19751.90200000,4533439.72974000,0,230.3595690325531,232.29804345278188,0.711282257347649,48.73513847075746
2025-10-07 08:30:00,229.27,229.42,228.68,228.7,9315.789,1759826099999,2133223.90015,8263,2272.53100000,520534.80483000,0,230.2086991205028,232.22679506757828,0.7133335246799585,47.63401489238384
2025-10-07 08:35:00,228.7,229.87,228.68,229.83,13034.761,1759826399999,2988808.63728,7498,9243.76400000,2119400.07001000,0,230.17427192772985,232.1793337791114,0.7473811300599613,45.77631844640291
2025-10-07 08:40:00,229.83,230.17,229.7,230.17,9377.266,1759826699999,2155837.73676,7828,5674.94700000,1304723.85831000,0,230.1738835706635,232.13954499140624,0.7275681921985354,43.53666718391222
2025-10-07 08:45:00,230.17,230.19,229.53,229.74,7675.899,1759826999999,1764189.84612,5890,3977.84600000,914245.62888000,0,230.13443960969406,232.09202924900214,0.7227418927557827,41.670264970960645
2025-10-07 08:50:00,229.74,230.35,229.56,230.16,12517.638,1759827299999,2878597.96506,8447,9550.76600000,2196173.68501000,0,230.13676328154006,232.0537712440714,0.7275460432732263,39.650740505618025
2025-10-07 08:55:00,230.16,230.27,229.85,230.01,7990.378,1759827599999,1838248.27094,5154,3004.94300000,691272.39092000,0,230.12523934685458,232.01330052636703,0.7055784687537112,37.77546778779988
2025-10-07 09:00:00,230.01,230.26,229.89,230.21,8217.42,1759827899999,1890576.62751,6859,3066.94000000,705511.96301000,0,230.1329448607769,231.97759160505282,0.6816085781284466,36.03414312125446
2025-10-07 09:05:00,230.2,230.59,230.13,230.53,22739.281,1759828199999,5236971.53388,5614,8193.55800000,1887501.99925000,0,230.16904078252443,231.94892642475475,0.6657793939764153,33.76216946502373
2025-10-07 09:10:00,230.54,230.59,230.25,230.36,18565.09,1759828499999,4277209.90536,7121,8767.84300000,2019793.75266000,0,230.18640071138583,231.91746253515566,0.6425094372638145,31.652479641380914
2025-10-07 09:15:00,230.36,230.51,230.08,230.09,9870.475,1759828799999,2273333.34686,6873,5107.40900000,1176329.13914000,0,230.17763701035074,231.88127515822188,0.6273301917449691,30.008776794110155
2025-10-07 09:20:00,230.09,230.28,229.7,230.02,13951.892,1759829099999,3208063.33412,6899,6553.07700000,1506735.55103000,0,230.1633063730461,231.8444182243957,0.6239494637631865,29.134185156172524
2025-10-07 09:25:00,230.02,230.25,229.91,230.08,4299.188,1759829399999,989280.38296,4144,2621.50400000,603227.32938000,0,230.15573306640553,231.80947924965517,0.6036673592086735,28.32206434951615
2025-10-07 09:30:00,230.09,230.33,229.9,229.96,11299.278,1759829699999,2600193.54183,7323,5554.48200000,1278268.96331000,0,230.13793915127775,231.77285589817683,0.591262547836626,27.367724231870746
2025-10-07 09:35:00,229.95,230.38,229.83,230.14,6308.043,1759829999999,1451174.00384,6732,2947.74000000,678049.36350000,0,230.1381265011616,231.7405221180149,0.5883152229911515,26.614807034768805
2025-10-07 09:40:00,230.13,230.28,230.01,230.08,6503.023,1759830299999,1496622.58897,5052,3569.22400000,821464.70477000,0,230.13284227378324,231.70764049191558,0.5655784213489271,25.91566963745986
2025-10-07 09:45:00,230.07,230.35,230.0,230.35,6981.788,1759830599999,1606793.09899,7202,2686.25700000,618228.09912000,0,230.15258388525749,231.68075652177865,0.5501799626811462,25.059423077235323
2025-10-07 09:50:00,230.34,230.56,230.23,230.43,8297.258,1759830899999,1911342.71918,5986,4572.63800000,1053348.56493000,0,230.17780353205225,231.65598906590182,0.5344528224896367,23.66042146985938
2025-10-07 09:55:00,230.43,230.5,230.24,230.35,7578.677,1759831199999,1745950.8791,4080,5871.92100000,1352772.18890000,0,230.19345775641114,231.63012789628002,0.514849049454662,22.361348548724575
2025-10-07 10:00:00,230.36,230.36,229.77,229.91,13731.695,1759831499999,3157934.50886,6010,5659.89100000,1301669.83186000,0,230.16768886946465,231.5960659577398,0.520216974493615,22.24560659008668
2025-10-07 10:05:00,229.91,230.4,229.78,230.33,7181.357,1759831799999,1652423.09463,6529,2625.98300000,604223.18458000,0,230.18244442678605,231.57099534471524,0.5273443334583572,22.012324250120773
2025-10-07 10:10:00,230.32,231.39,230.27,231.27,14372.747,1759832099999,3318303.2517,9035,6616.84300000,1527831.08061000,0,230.28131311526005,231.5650350408595,0.5696768810684729,21.46358301682063
2025-10-07 10:15:00,231.28,231.39,230.8,231.38,12405.05,1759832399999,2865846.20389,8194,5453.84500000,1259959.66935000,0,230.3811937411455,231.56137098064445,0.5711285324207231,20.95403758589907
2025-10-07 10:20:00,231.38,231.64,230.9,230.94,15687.133,1759832699999,3629188.41061,7539,10147.19700000,2348087.66898000,0,230.43199431013227,231.5490666047901,0.5831907801049558,20.94459979459919
2025-10-07 10:25:00,230.94,231.06,230.86,231.0,7046.531,1759832999999,1627488.30773,4595,2293.07900000,529561.92532000,0,230.48363119102933,231.53819399875468,0.5558200100974582,20.82460272503599
2025-10-07 10:30:00,231.0,231.34,230.77,231.31,6971.472,1759833299999,1610343.19758,5554,3038.87400000,702017.86697000,0,230.55875562820847,231.53367530571003,0.5568328665190678,21.22387580816582
2025-10-07 10:35:00,231.31,231.35,230.96,230.97,6451.807,1759833599999,1491326.89358,5089,3010.45500000,695768.81754000,0,230.59614148018952,231.52251341846824,0.5449162331962764,21.612471395095117
2025-10-07 10:40:00,230.97,230.97,230.76,230.79,5805.94,1759833899999,1340338.09965,3547,2344.16200000,541164.50011000,0,230.61376498199044,231.50800820226092,0.5209936451108287,21.35689359147317
2025-10-07 10:45:00,230.78,230.89,230.6,230.86,8629.829,1759834199999,1991341.30896,5243,4346.62900000,1002967.31732000,0,230.6361499836277,231.4951763566716,0.5044940990314832,20.65212530143809
2025-10-07 10:50:00,230.87,231.04,230.81,230.83,7372.452,1759834499999,1702408.13314,4333,1781.70600000,411424.77527000,0,230.65377271238881,231.48200454762858,0.48488737767209084,20.3328298868844
2025-10-07 10:55:00,230.83,230.9,230.8,230.86,3391.56,1759834799999,782961.72978,1868,1060.80500000,244885.03660000,0,230.6725206476262,231.46968762589336,0.45739542212408396,20.004877780413942
2025-10-07 11:00:00,230.86,231.02,230.77,230.99,6488.67,1759835099999,1498117.81329,3953,3532.60900000,815678.02372000,0,230.70138240693288,231.4601888610242,0.4425814634009351,19.981459380095252
2025-10-07 11:05:00,230.99,231.16,230.87,230.99,8856.365,1759835399999,2046136.52325,4061,4029.74700000,931100.30905000,0,230.72762036993896,231.45087819050886,0.4316827874437249,20.277741657808093
2025-10-07 11:10:00,230.99,230.99,230.34,230.4,17133.744,1759835699999,3948849.4661,5685,4637.22800000,1068588.04517000,0,230.6978366999445,231.43006872138986,0.4472768740548878,18.918506145451552
2025-10-07 11:15:00,230.39,230.61,230.36,230.47,23071.424,1759835999999,5316902.93549,5139,13611.30600000,3136415.77555000,0,230.6771242726768,231.41105745958018,0.433185668765253,17.65635888397762
2025-10-07 11:20:00,230.47,230.7,230.43,230.47,5778.742,1759836299999,1332235.24462,3998,2057.03300000,474204.47207000,0,230.65829479334252,231.3924226584004,0.42152954956773364,16.731460634274608
2025-10-07 11:25:00,230.48,230.55,230.26,230.27,6538.099,1759836599999,1506197.52043,4096,2527.91000000,582355.09279000,0,230.62299526667502,231.37019646714492,0.41213458174146844,15.697590169986622
2025-10-07 11:30:00,230.27,230.94,230.14,230.86,10940.652,1759836899999,2522851.98361,9818,7148.16400000,1648656.31434000,0,230.64454115152276,231.3600935668054,0.4398392544742215,15.446036727723158
2025-10-07 11:35:00,230.85,230.89,230.06,230.36,8071.89,1759837199999,1860019.13787,6412,4776.16400000,1100701.99131000,0,230.61867377411158,231.34028973379935,0.46770787915463313,14.970174056192983
2025-10-07 11:40:00,230.37,230.46,230.1,230.11,6366.774,1759837499999,1466455.59132,4667,2664.96800000,613826.83167000,0,230.57243070373778,231.31592756085283,0.4600144592150175,14.528301575486394
2025-10-07 11:45:00,230.11,230.49,230.1,230.29,10118.48,1759837799999,2330249.407,6582,4063.93200000,935759.02635000,0,230.54675518521617,231.2956121636082,0.4550134264139459,14.202560442176187
2025-10-07 11:50:00,230.3,230.74,230.14,230.64,11212.551,1759838099999,2583810.41581,5934,2611.94100000,602125.46227000,0,230.55523198656016,231.28262974452687,0.4653696102415228,14.571032819191561
2025-10-07 11:55:00,230.64,230.76,230.25,230.44,7353.344,1759838399999,1695208.02545,4265,3128.66800000,721202.04678000,0,230.5447563514183,231.26594400701148,0.4685574952242705,14.964498231430595
2025-10-07 12:00:00,230.44,230.44,229.81,230.12,9794.973,1759838699999,2253018.8299,6414,3519.18600000,809416.95668000,0,230.506142137653,231.2432520464766,0.48008910270825084,13.956169590345228
2025-10-07 12:05:00,230.12,230.44,230.01,230.38,4370.209,1759838999999,1006175.90811,4817,2338.67100000,538510.62216000,0,230.4946746705936,231.22615794654638,0.476511309657662,13.019864423623101
2025-10-07 12:10:00,230.38,230.54,229.96,230.03,7871.866,1759839299999,1811958.48005,6148,4110.26400000,946175.26659000,0,230.45243151872145,231.20247165057515,0.4839033589678279,12.34568133400011
2025-10-07 12:15:00,230.04,230.16,229.5,230.15,20357.062,1759839599999,4677918.82821,11034,7792.07300000,1790399.11394000,0,230.42493774429224,231.18163062779146,0.49648169047012564,12.530126230515448
2025-10-07 12:20:00,230.15,230.17,229.57,229.6,18153.478,1759839899999,4174051.19663,7251,2420.49900000,556636.78978000,0,230.34994340390202,231.15031120941936,0.5038758554365449,12.667197144438056
2025-10-07 12:25:00,229.59,229.77,229.5,229.69,11881.626,1759840199999,2728150.03691,5727,2814.20000000,646205.27146000,0,230.28994854900182,231.1213941557675,0.48717043719107817,12.980544620884112
2025-10-07 12:30:00,229.69,229.87,229.2,229.66,39905.769,1759840499999,9157909.2733,12227,7560.05200000,1735484.29044000,0,230.23268049909257,231.09245565763348,0.5002296916774309,14.001539667195939
2025-10-07 12:35:00,229.66,229.82,229.47,229.76,13963.938,1759840799999,3207290.18907,5302,8569.60200000,1968478.04936000,0,230.18970954462958,231.0660703970863,0.4894989994147569,14.949606495914065
2025-10-07 12:40:00,229.76,229.77,229.22,229.51,13348.63,1759841099999,3063458.71563,6269,3254.91700000,746823.71690000,0,230.12791776784508,231.03525712189645,0.49382049945656076,16.382739898109133
2025-10-07 12:45:00,229.51,230.53,229.51,230.53,13195.035,1759841399999,3036231.24919,11342,6438.79400000,1481526.41785000,0,230.164470698041,231.02525203037376,0.5314047494953786,15.221827048579584
2025-10-07 12:50:00,230.53,230.65,230.16,230.62,10606.677,1759841699999,2444108.33589,7608,6403.71300000,1475584.60745000,0,230.20588245276454,231.01722723769308,0.5284472673885665,14.426265386473668
2025-10-07 12:55:00,230.62,231.49,230.61,231.48,28494.068,1759841999999,6587485.64588,16494,13122.38200000,3033624.14313000,0,230.32171132069502,231.02639105476845,0.5535581768608114,15.337588429898712
2025-10-07 13:00:00,231.48,231.59,230.8,230.99,15135.321,1759842299999,3497876.95441,10757,6229.17900000,1439681.44580000,0,230.38246483699547,231.02567043982253,0.5704468785136101,16.339603063314613
2025-10-07 13:05:00,230.99,231.38,230.65,231.37,8490.473,1759842599999,1960154.99134,8096,4037.83800000,932280.12113000,0,230.47224076090495,231.03248884695475,0.5818435300483514,16.843582400600123
2025-10-07 13:10:00,231.36,231.47,230.91,231.14,10423.742,1759842899999,2410124.39941,8729,4977.01000000,1150846.20442000,0,230.5329461462772,231.03461778067842,0.5802832779020408,17.470012814011383
2025-10-07 13:15:00,231.13,231.4,230.71,231.25,13815.727,1759843199999,3191762.94065,9156,7259.93500000,1677043.29086000,0,230.598132860252,231.0388827751204,0.5881201866233235,17.47020461950023
2025-10-07 13:20:00,231.26,231.45,230.98,231.09,7995.114,1759843499999,1848710.5184,9374,3333.48900000,770858.62005000,0,230.64284805477453,231.03989499739527,0.5796830304359433,17.57147502664198
2025-10-07 13:25:00,231.1,231.56,231.07,231.44,11746.977,1759843799999,2717793.77507,8397,6394.25900000,1479440.84806000,0,230.71531641343137,231.04781786873397,0.5732770996905194,17.89172416253128
2025-10-07 13:30:00,231.45,231.52,230.61,231.15,16545.253,1759844099999,3822158.14397,17124,6925.04600000,1600057.61834000,0,230.75483310311944,231.04984127727388,0.5973287354269107,16.88536297292406
2025-10-07 13:35:00,231.14,231.41,229.23,229.63,28950.164,1759844399999,6667095.51123,23839,8379.56600000,1930766.87265000,0,230.6525755482904,231.02172560841697,0.7103766828964175,17.822929079050002
2025-10-07 13:40:00,229.63,229.63,226.5,227.53,126020.967,1759844699999,28697896.03532,60711,45556.62600000,10373800.51397000,0,230.36870504390035,230.95258252706216,0.8832069198323873,20.741591522244704
2025-10-07 13:45:00,227.53,227.77,226.33,227.77,43848.912,1759844999999,9956935.9563,37726,18137.41400000,4118398.35953000,0,230.1324591308185,230.8895610908827,0.9229778541300737,23.530688113953836
2025-10-07 13:50:00,227.77,228.05,227.31,227.66,28161.732,1759845299999,6411834.69532,21727,11799.73000000,2686648.54537000,0,229.90769011892587,230.82560938611275,0.9099080074064977,25.60375184675416
2025-10-07 13:55:00,227.66,228.04,227.39,227.93,29283.924,1759845599999,6670691.46357,14788,11057.24900000,2519271.01784000,0,229.72790010811443,230.76827058638773,0.8913431497346054,27.528739598640176
2025-10-07 14:00:00,227.93,228.15,226.21,226.35,51281.569,1759845899999,11641175.88672,24418,15393.93100000,3493925.55452000,0,229.42081828010402,230.68078007972656,0.9662472104678477,29.93035126334612
2025-10-07 14:05:00,226.34,227.11,224.9,225.4,100204.417,1759846199999,22612815.31417,44599,26258.11700000,5926937.21309000,0,229.0552893455491,230.57621017715772,1.0550866954344307,32.654545068791116
2025-10-07 14:10:00,225.4,225.79,224.51,225.1,63891.53,1759846499999,14379023.75417,30209,23599.02400000,5312836.71491000,0,228.69571758686283,230.46777037166945,1.0711519314748286,35.30733308890481
2025-10-07 14:15:00,225.09,225.82,224.63,225.54,39314.881,1759846799999,8864700.21256,19334,27568.88800000,6217147.77455000,0,228.4088341698753,230.37019076034923,1.0796410792266264,37.71661674094775
2025-10-07 14:20:00,225.54,226.83,225.39,226.25,30821.172,1759847099999,6972254.59442,19459,16273.55900000,3682772.07453000,0,228.21257651806843,230.2886028245007,1.1053810021390122,38.27507527496114
2025-10-07 14:25:00,226.26,226.26,225.24,225.43,23788.696,1759847399999,5370205.27165,15806,6945.53400000,1568002.12868000,0,227.95961501642586,230.19239286757988,1.0992823591290817,38.87827292175933
2025-10-07 14:30:00,225.44,225.93,224.94,225.93,21531.838,1759847699999,4853962.13097,15945,9029.31900000,2036165.41508000,0,227.77510456038712,230.10798904841988,1.091476476334148,39.60871699701897
2025-10-07 14:35:00,225.93,226.11,225.4,225.79,25659.332,1759847999999,5791522.58286,15753,10405.53300000,2348712.47491000,0,227.59464050944283,230.0224843147878,1.0642281565959952,39.98763886250592
2025-10-07 14:40:00,225.79,226.38,225.35,226.37,29882.373,1759848299999,6751239.39345,15570,11613.94800000,2624007.87195000,0,227.48330955403893,229.95015789271278,1.06178328826771,39.889936264986076
2025-10-07 14:45:00,226.38,226.74,226.21,226.4,20273.341,1759848599999,4591622.57165,12218,8691.84400000,1968374.04115000,0,227.3848268673081,229.87985773642146,1.0237987676771596,39.21797606043474
2025-10-07 14:50:00,226.39,226.39,225.79,226.22,17309.571,1759848899999,3911872.0007,10991,4057.20500000,916826.83077000,0,227.27893351573462,229.8073853059973,0.9942417128430778,38.93508674150905
2025-10-07 14:55:00,226.21,226.21,225.22,225.29,15109.057,1759849199999,3409323.44694,10268,3415.10200000,770463.91453000,0,227.09812137794054,229.7179321316211,0.9946530190685723,39.094301169076246
2025-10-07 15:00:00,225.3,225.88,224.92,225.2,22136.282,1759849499999,4988049.2863,18533,5662.18700000,1276022.07848000,0,226.92556488903685,229.62846812901472,0.9921778034208177,39.4487739012764
2025-10-07 15:05:00,225.19,225.19,220.8,222.22,284348.787,1759849799999,63313336.4043,79328,137177.40000000,30522708.32703000,0,226.49778626276077,229.48176578982628,1.2355936746050435,41.460299935539915
2025-10-07 15:10:00,222.21,223.82,222.05,223.39,53496.93,1759850099999,11943554.87063,36305,21311.16700000,4758549.44781000,0,226.2152602388734,229.36113676428516,1.2737655549903963,43.32814553878461
2025-10-07 15:15:00,223.39,224.52,223.17,224.28,34369.702,1759850399999,7702374.11656,21986,16651.45400000,3731323.08175000,0,226.0393274898849,229.26052019469535,1.279210872491084,44.1454380939722
2025-10-07 15:20:00,224.28,224.66,224.05,224.23,15376.199,1759850699999,3450308.825,13789,6020.28000000,1351062.48699000,0,225.8748431726226,229.16090593341426,1.231410095884577,44.724908954049354
2025-10-07 15:25:00,224.24,224.26,223.55,223.65,31456.345,1759850999999,7042966.92496,15224,11589.26800000,2593909.91111000,0,225.6725847023842,229.05177908324762,1.1941665176071057,45.463374953095936
2025-10-07 15:30:00,223.65,223.73,223.19,223.31,17382.424,1759851299999,3883199.58336,15974,7006.21700000,1565019.31318000,0,225.45780427489473,228.93808048753976,1.1474403377780262,46.28896633008634
2025-10-07 15:35:00,223.31,223.67,221.85,222.33,27291.626,1759851599999,6077108.75701,20330,10459.74600000,2329942.93111000,0,225.17345843172248,228.8072274085786,1.195480313651024,47.51209668822382
2025-10-07 15:40:00,222.33,223.14,221.52,222.28,70789.217,1759851899999,15736995.70861,32660,32051.81400000,7129598.50587000,0,224.91041675611135,228.67797538068595,1.225803148390235,48.74701787922744
2025-10-07 15:45:00,222.28,222.86,222.05,222.63,42134.848,1759852199999,9368034.38772,20339,22138.69100000,4921601.60387000,0,224.70310614191942,228.5582134919595,1.1961029235052185,49.89373041373081
