timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,EMA_21,EMA_100,ATR_14,ADX_14
2025-11-04 13:10:00,161.03,161.72,160.92,161.45,24010.19,1762262099999,3873314.32952,12221,13882.24500000,2239729.27666000,0,161.36543620086493,160.52374526026304,0.6479312880670188,37.04740060964617
2025-11-04 13:15:00,161.45,161.54,161.1,161.32,17516.899,1762262399999,2826317.70608,11913,9447.58000000,1524381.60355000,0,161.36130563714994,160.53951268085189,0.6330790532050887,34.93024494422871
2025-11-04 13:20:00,161.31,161.32,160.87,161.03,13023.663,1762262699999,2097808.40159,11691,8654.64100000,1394004.07590000,0,161.33118694286355,160.54922530103303,0.6200019779761531,32.55488605807934
2025-11-04 13:25:00,161.02,161.03,160.62,160.67,17906.713,1762262999999,2879219.61154,13237,8065.56600000,1296861.66672000,0,161.27107903896686,160.55161687923038,0.6050018366921419,30.98176696618564
2025-11-04 13:30:00,160.67,161.61,160.51,161.55,17545.944,1762263299999,2825882.96256,14131,12409.68300000,1998703.85075000,0,161.29643548996987,160.5713868420179,0.6403588483569905,29.46684806668237
2025-11-04 13:35:00,161.56,162.62,161.56,162.12,29459.281,1762263599999,4776574.09794,20689,20245.58900000,3282694.52701000,0,161.3713049908817,160.60205244910662,0.6710475020457765,29.711447244453048
2025-11-04 13:40:00,162.12,162.2,161.75,161.9,16709.737,1762263899999,2706696.77943,12155,9107.68500000,1475222.81979000,0,161.41936817352882,160.62775438080746,0.6552583947567917,29.938575052382966
2025-11-04 13:45:00,161.9,161.9,161.28,161.46,13013.093,1762264199999,2101986.65393,12280,5382.54900000,869399.87575000,0,161.4230619759353,160.6442344920786,0.6527399379884498,28.99633457918046
2025-11-04 13:50:00,161.47,161.72,161.21,161.58,15238.876,1762264499999,2459280.97488,10522,11387.62400000,1837477.50306000,0,161.43732906903207,160.66276450213644,0.6425442281321313,27.962015442901546
2025-11-04 13:55:00,161.58,161.65,161.28,161.28,7054.138,1762264799999,1139079.32719,6649,2548.57000000,411569.27801000,0,161.4230264263928,160.67498698724265,0.6230767832655509,27.00157624492827
2025-11-04 14:00:00,161.27,161.29,160.33,160.78,14209.459,1762265099999,2283757.4154,13510,6717.31300000,1079099.93276000,0,161.3645694785389,160.6770664528418,0.6471427273180101,25.927661293249383
2025-11-04 14:05:00,160.79,161.73,160.76,161.47,15675.755,1762265399999,2527249.75915,14645,7614.88500000,1228185.90582000,0,161.374154071399,160.692768107241,0.6702039610810093,24.10335067839523
2025-11-04 14:10:00,161.47,161.55,161.0,161.0,10126.958,1762265699999,1632982.77732,9824,4062.11100000,654887.13888000,0,161.34014006490818,160.6988519070976,0.6616179638609381,22.409347964602087
2025-11-04 14:15:00,161.01,161.15,160.79,160.8,8688.254,1762265999999,1398654.93395,9581,4863.63200000,782931.50240000,0,161.2910364226438,160.70085483963032,0.6400738235851577,21.221598472360306
2025-11-04 14:20:00,160.79,161.0,160.36,160.47,16290.157,1762266299999,2615872.46847,11816,5290.11400000,849566.41360000,0,161.216396747858,160.69628345666735,0.6400685504719312,20.8365160434948
2025-11-04 14:25:00,160.46,160.5,159.8,160.22,20092.219,1762266599999,3216432.29673,14470,7058.39300000,1129888.42859000,0,161.12581522532545,160.68685210108976,0.6443493682953639,21.26128037975935
2025-11-04 14:30:00,160.21,161.22,159.65,160.5,31998.513,1762266899999,5134093.28921,41290,16674.93800000,2675936.42927000,0,161.06892293211405,160.683152059484,0.7104672705599804,20.273141372126275
2025-11-04 14:35:00,160.49,161.02,159.32,160.13,42377.886,1762267199999,6783859.65394,33102,15052.50200000,2408985.00859000,0,160.98356630192185,160.6721985533556,0.7811481798056973,19.818945112757543
2025-11-04 14:40:00,160.13,162.9,159.83,162.86,67509.795,1762267499999,10934814.21253,52277,44835.94100000,7261031.56577000,0,161.15415118356532,160.71552135427925,0.9446375955338613,19.855839165721125
2025-11-04 14:45:00,162.87,164.61,162.42,163.85,60900.556,1762267799999,9960182.66907,46113,37109.61900000,6068870.74529000,0,161.39922834869574,160.77759023835293,1.0335920529957303,21.18469312695247
2025-11-04 14:50:00,163.84,164.71,163.56,164.52,51022.799,1762268099999,8377392.53487,35149,28914.28400000,4748153.09462000,0,161.68293486245068,160.85169736234593,1.0419069063531785,22.48072129130974
2025-11-04 14:55:00,164.52,164.76,163.87,164.39,40244.355,1762268399999,6609730.22179,22532,27430.13600000,4503983.49831000,0,161.92903169313698,160.92176276111135,1.0310564130422362,23.71688925360738
2025-11-04 15:00:00,164.4,165.08,164.28,164.59,34421.201,1762268699999,5668996.43593,29568,20183.87400000,3323959.35476000,0,162.1709379028518,160.99440112227745,1.0145523835392203,25.07746082148545
2025-11-04 15:05:00,164.6,164.83,163.33,163.56,28541.783,1762268999999,4678048.68394,23817,13425.64800000,2201151.92939000,0,162.2972162753198,161.04520506045017,1.0492272132864189,24.948623990402446
2025-11-04 15:10:00,163.56,163.81,162.75,162.88,20793.99,1762269299999,3394569.49034,20384,10288.51100000,1680378.00354000,0,162.3501966139271,161.08153763351055,1.0499966980516748,24.103694441054955
2025-11-04 15:15:00,162.88,165.07,162.82,164.78,29998.824,1762269599999,4913204.89946,25469,18192.35700000,2979858.22229000,0,162.5710878308428,161.1547745120549,1.1357112196194123,24.32178970753183
2025-11-04 15:20:00,164.78,165.07,164.38,164.71,24436.248,1762269899999,4025711.11554,21493,12169.96100000,2004404.62959000,0,162.76553439167526,161.22517501676668,1.1038747039323114,24.52430674068893
2025-11-04 15:25:00,164.71,165.27,164.07,164.1,36835.205,1762270199999,6060773.10907,18868,18784.61600000,3090235.16422000,0,162.8868494469775,161.28210224415741,1.110740796508576,24.312078161152456
2025-11-04 15:30:00,164.09,164.11,163.04,163.6,23071.536,1762270499999,3773028.89031,18718,11791.58400000,1928637.68589000,0,162.9516813154341,161.32800120961963,1.107830739615108,22.93235782210548
2025-11-04 15:35:00,163.6,163.81,163.19,163.53,12816.639,1762270799999,2095574.16085,11205,8413.67800000,1375695.13638000,0,163.00425574130372,161.3716051460628,1.072985686785458,21.651188935847575
2025-11-04 15:40:00,163.53,163.69,163.1,163.3,9366.681,1762271099999,1529952.44539,10693,4224.05300000,689957.90502000,0,163.03114158300338,161.4097911827744,1.0384867091579255,20.359418402326607
2025-11-04 15:45:00,163.3,163.3,162.45,162.6,49189.211,1762271399999,8006212.97832,18069,25082.58500000,4082478.99287000,0,162.99194689363944,161.4333596742046,1.025023372789504,19.358817304658064
2025-11-04 15:50:00,162.61,162.65,161.27,161.92,23298.911,1762271699999,3772749.22261,19313,6234.65900000,1009653.54472000,0,162.89449717603586,161.44299611629955,1.0503788461616819,19.484510449860526
2025-11-04 15:55:00,161.93,162.16,161.31,161.5,16690.304,1762271999999,2697885.6987,14606,9855.72800000,1593563.61958000,0,162.76772470548715,161.44412490607579,1.0360660714358472,19.60122551326281
2025-11-04 16:00:00,161.5,162.32,161.42,162.18,12664.716,1762272299999,2051450.17243,15326,8979.82400000,1454631.40904000,0,162.7142951868065,161.45869669011387,1.026347066333287,19.50026191406291
2025-11-04 16:05:00,162.17,162.36,161.7,161.82,12026.717,1762272599999,1948526.78513,14101,4746.70700000,769265.54892000,0,162.63299562436956,161.46585121110172,1.0001794187380542,19.35186851482267
2025-11-04 16:10:00,161.82,162.09,160.98,161.5,22101.85,1762272899999,3569339.18771,16955,10880.54900000,1757274.44705000,0,162.52999602215414,161.46652742474328,1.0080237459710513,19.87163293596684
2025-11-04 16:15:00,161.51,161.95,161.07,161.17,15409.585,1762273199999,2488533.53986,16909,8758.95800000,1414649.58104000,0,162.4063600201401,161.46065559455033,0.9988791926874044,20.354271327029284
2025-11-04 16:20:00,161.16,161.16,159.8,160.36,36114.723,1762273499999,5790773.07732,30134,13354.50300000,2140941.29067000,0,162.22032729103648,161.4388604342622,1.0253878217811596,21.775682567606133
2025-11-04 16:25:00,160.35,160.94,160.2,160.6,45924.08,1762273799999,7372082.4767,20889,27458.38900000,4407587.36227000,0,162.07302481003316,161.42224933655405,1.0050029773682203,23.09556443385606
2025-11-04 16:30:00,160.59,161.52,160.37,160.67,34848.211,1762274099999,5600620.97735,22986,22402.83900000,3599536.04605000,0,161.94547710003013,161.40735331008761,1.015359907556205,23.424028562299743
2025-11-04 16:35:00,160.66,160.9,160.01,160.33,27695.737,1762274399999,4443467.64766,19264,15916.42900000,2553089.04790000,0,161.79861554548194,161.386019581175,1.0064056284450487,24.02072664827551
2025-11-04 16:40:00,160.32,160.49,159.36,159.44,30081.709,1762274699999,4808530.33484,25192,11718.81300000,1873131.94657000,0,161.58419595043813,161.3474845399636,1.0152337978418307,25.057000901946818
2025-11-04 16:45:00,159.43,159.64,158.25,158.62,36841.501,1762274999999,5854700.81323,27223,14894.71700000,2366974.09146000,0,161.31472359130737,161.29347494511285,1.0420028122816989,26.69527168974028
2025-11-04 16:50:00,158.61,158.93,158.16,158.93,31524.21,1762275299999,4997804.67835,22377,15339.86900000,2431936.93117000,0,161.09793053755214,161.2466734610512,1.022574039975864,28.26580099969752
2025-11-04 16:55:00,158.94,159.12,158.16,158.2,28247.024,1762275599999,4479912.37322,17883,13970.70700000,2215857.93536000,0,160.83448230686557,161.18634329350562,1.0181044656918743,29.41323557416369
2025-11-04 17:00:00,158.21,158.24,156.27,156.54,87093.951,1762275899999,13696890.13766,38513,38799.62300000,6100058.59446000,0,160.44407482442324,161.0943364956144,1.0860970038567404,31.42805958659855
2025-11-04 17:05:00,156.53,156.9,155.14,155.46,79387.378,1762276199999,12373636.59239,42313,33593.99200000,5237994.83582000,0,159.99097711311202,160.98276547589927,1.1342329321526887,33.7022946726617
2025-11-04 17:10:00,155.46,155.52,153.7,154.71,113671.368,1762276499999,17552295.08741,61335,43312.56700000,6685736.02150000,0,159.51088828464728,160.85855229815868,1.1832162941417839,36.219681357311394
2025-11-04 17:15:00,154.7,155.42,153.05,154.23,99123.638,1762276799999,15280606.3817,62650,47215.12000000,7281360.99175000,0,159.03080753149754,160.727293836809,1.2679865588459405,38.71229056781675
2025-11-04 17:20:00,154.24,157.28,154.21,156.61,85835.229,1762277099999,13389073.06793,54664,52931.07200000,8253809.24247000,0,158.81073411954324,160.64576326578307,1.3967018046426587,38.860794787234724
2025-11-04 17:25:00,156.61,156.91,155.78,156.15,37580.525,1762277399999,5873592.37563,31343,18520.78500000,2894792.55873000,0,158.56884919958475,160.55673825061905,1.3776516757396113,38.99869156240855
2025-11-04 17:30:00,156.14,157.86,156.12,157.28,39940.683,1762277699999,6276329.11433,40542,22976.51800000,3609011.86287000,0,158.4516810905316,160.4918523446662,1.4035336989010685,38.171343486277074
2025-11-04 17:35:00,157.28,158.07,156.82,156.93,36713.67,1762277999999,5784402.9321,29172,15420.24100000,2429499.52677000,0,158.3133464459378,160.42132061506885,1.3925670061224207,37.20181283633528
2025-11-04 17:40:00,156.92,157.0,156.43,156.67,21181.823,1762278299999,3319584.1194,20516,8847.08300000,1386387.86201000,0,158.1639513144889,160.34703703853282,1.333812219970819,36.529669071696866
2025-11-04 17:45:00,156.67,156.97,156.21,156.55,24926.513,1762278599999,3904748.05305,23997,14443.19900000,2262551.62188000,0,158.0172284677172,160.27184818628464,1.2928256328300454,36.034926323331995
2025-11-04 17:50:00,156.54,157.02,156.17,156.39,17776.594,1762278899999,2784079.74489,17796,7867.03700000,1232362.02981000,0,157.86929860701562,160.19497990536811,1.2611952304850438,35.519027838056886
2025-11-04 17:55:00,156.4,156.56,155.87,156.21,15296.749,1762279199999,2388404.14072,14791,6582.81600000,1028086.77981000,0,157.7184532791051,160.1160694121925,1.2203955711646834,35.23288028102395
2025-11-04 18:00:00,156.2,156.29,154.37,154.57,32371.834,1762279499999,5026593.20307,27295,14386.37000000,2235274.54589000,0,157.43223025373192,160.0062462555154,1.270367316081491,35.79696094733675
2025-11-04 18:05:00,154.57,156.12,154.54,155.75,35460.572,1762279799999,5511048.19584,32395,21413.93400000,3327013.02243000,0,157.27930023066537,159.9219641514458,1.2924839363613854,36.32075013748435
2025-11-04 18:10:00,155.75,155.86,154.38,154.63,23267.435,1762280099999,3608775.78029,23193,12420.92400000,1926382.93552000,0,157.03845475515033,159.81717278211022,1.305877940907002,36.8906133637649
2025-11-04 18:15:00,154.64,154.87,153.51,153.52,39052.076,1762280399999,6020870.0836,23399,12377.71000000,1909640.97054000,0,156.71859523195485,159.69247629137536,1.3097438022707886,37.8471701793858
2025-11-04 18:20:00,153.51,154.97,153.36,154.71,54553.921,1762280699999,8404093.55946,39023,29523.61300000,4548664.75822000,0,156.53599566541348,159.59381339451645,1.3311906735371597,38.80484922313332
2025-11-04 18:25:00,154.72,154.85,154.01,154.26,22218.89,1762280999999,3429567.98828,27350,11772.83600000,1817208.54447000,0,156.3290869685577,159.48819332729832,1.2961056254273629,39.69412262089887
2025-11-04 18:30:00,154.25,154.66,152.27,153.35,73074.17,1762281299999,11191471.55635,44883,29171.35900000,4471211.42410000,0,156.058260880507,159.36664494457952,1.3742409378968359,41.24510374576988
2025-11-04 18:35:00,153.35,154.42,152.26,153.19,77153.039,1762281599999,11847173.0625,47542,41202.29800000,6326875.73442000,0,155.79750989137,159.24433514369676,1.430366585189919,42.68884958602932
2025-11-04 18:40:00,153.19,155.65,153.15,155.65,52219.51,1762281899999,8066436.9378,39962,29162.99900000,4506694.52468000,0,155.78409990124544,159.17316019035624,1.5067689719620676,42.34920601125408
2025-11-04 18:45:00,155.64,155.64,153.85,154.0,34417.322,1762282199999,5328505.05995,31009,19327.89600000,2993409.25761000,0,155.62190900113222,159.0707213747056,1.5277140453933493,42.033822691819935
2025-11-04 18:50:00,154.0,156.16,153.94,155.83,41752.945,1762282499999,6469016.4836,33825,24779.95300000,3839818.32671000,0,155.64082636466566,159.0065486742164,1.5771630421509673,41.084078200937164
2025-11-04 18:55:00,155.83,156.56,155.42,156.43,38821.619,1762282799999,6055572.95234,29570,24931.07800000,3888953.90327000,0,155.71256942242331,158.9555279083903,1.5459371105687565,39.72086911657653
2025-11-04 19:00:00,156.42,157.23,156.29,156.73,34850.178,1762283099999,5463893.09867,30394,20483.36000000,3211694.41542000,0,155.80506311129392,158.91145804881822,1.5026558883852736,37.70325608628229
2025-11-04 19:05:00,156.74,156.74,155.83,155.86,21208.274,1762283399999,3312660.39078,21622,8076.16300000,1261565.94423000,0,155.81005737390353,158.85103313696044,1.4603233249291825,36.208911202337596
2025-11-04 19:10:00,155.86,156.48,155.48,156.28,19404.667,1762283699999,3023873.50159,24199,11088.61800000,1727847.12950000,0,155.85277943082139,158.8001215896939,1.427443087434241,35.09967664479062
2025-11-04 19:15:00,156.27,156.73,155.88,155.97,16589.536,1762283999999,2592251.78207,21109,8507.99200000,1329688.40908000,0,155.86343584620127,158.7440795780168,1.386197152617509,33.76994307280922
2025-11-04 19:20:00,155.98,157.22,155.79,156.72,17705.269,1762284299999,2770775.33008,23371,10403.45700000,1628311.54642000,0,155.94130531472842,158.70399879429368,1.3893259274305445,31.966282950368385
2025-11-04 19:25:00,156.71,157.44,156.12,156.24,33225.909,1762284599999,5206994.12801,20793,13386.03700000,2098735.09886000,0,155.96845937702585,158.65520673896114,1.3843740754712195,30.04338955526206
2025-11-04 19:30:00,156.23,156.55,155.36,155.78,16735.976,1762284899999,2606917.35611,16860,8811.82200000,1372723.07329000,0,155.95132670638714,158.598271952051,1.3704902129375607,28.979450371667458
2025-11-04 19:35:00,155.78,155.79,154.73,154.94,21728.278,1762285199999,3370194.55785,16808,7493.45200000,1161978.71180000,0,155.8593879148974,158.52583092329752,1.348312340584878,28.51722381911408
2025-11-04 19:40:00,154.93,155.32,154.59,155.09,11890.963,1762285499999,1842661.00528,11788,5764.02400000,893163.82349000,0,155.78944355899765,158.45779466739063,1.3041471734002432,28.200576463855693
2025-11-04 19:45:00,155.08,155.32,154.56,154.56,13114.229,1762285799999,2032197.36365,12459,7362.68500000,1141533.11348000,0,155.67767596272515,158.380610614571,1.2652795181573682,27.931875736440087
2025-11-04 19:50:00,154.56,155.03,154.21,154.45,11692.899,1762286099999,1807332.67317,15322,5915.49400000,914415.56923000,0,155.56606905702284,158.30277674101512,1.2334738382889843,27.98155838116647
2025-11-04 19:55:00,154.45,154.86,154.21,154.62,23564.73,1762286399999,3640517.25735,13518,14143.62500000,2184393.41442000,0,155.48006277911168,158.2298504689158,1.1917971355540573,28.027692265555253
2025-11-04 20:00:00,154.62,155.07,153.43,153.49,31541.595,1762286699999,4861117.44366,20770,14492.59500000,2234536.86297000,0,155.29914798101063,158.13599204378875,1.2238116258716236,28.709419209945143
2025-11-04 20:05:00,153.5,154.5,153.2,153.2,30912.607,1762286999999,4753954.62146,19912,18238.92400000,2804126.14243000,0,155.1083163463733,158.03824962708006,1.22925365259508,29.513116087401265
2025-11-04 20:10:00,153.2,153.71,152.82,153.19,24200.76,1762287299999,3707550.60823,16244,12362.54700000,1894819.30036000,0,154.93392395124846,157.94224468396956,1.2050212488382896,30.532822778097728
2025-11-04 20:15:00,153.18,153.21,148.29,151.12,387067.442,1762287599999,58111040.48264,107345,153321.62900000,23009940.83725000,0,154.58720359204406,157.80715072983156,1.4703768739212701,33.286865035196996
2025-11-04 20:20:00,151.12,151.56,149.68,151.23,112405.234,1762287899999,16931576.30516,67199,55018.57900000,8289499.75408000,0,154.2820032654946,157.67691012132005,1.4996356686411791,35.84418998821775
2025-11-04 20:25:00,151.24,152.94,151.09,152.74,62703.407,1762288199999,9542185.7538,50863,34425.40000000,5239667.89919000,0,154.14182115044963,157.57914952485828,1.5246616923096659,36.561731438596276
2025-11-04 20:30:00,152.74,153.65,151.02,151.22,45710.924,1762288499999,6960095.45977,43698,20747.30300000,3159764.20803000,0,153.8762010458633,157.4532257718908,1.6036144285732608,36.49180394852814
2025-11-04 20:35:00,151.23,153.59,151.08,153.17,35844.641,1762288799999,5462463.70534,34441,18541.86600000,2825762.27900000,0,153.81200095078484,157.36840941997215,1.6683562551037414,36.42687127917915
2025-11-04 20:40:00,153.17,154.84,152.96,154.16,42976.656,1762289099999,6626274.07988,41657,23211.04200000,3578556.25050000,0,153.8436372279862,157.30487656017073,1.6834736654534739,35.1456678789272
2025-11-04 20:45:00,154.16,154.62,153.39,153.4,34284.178,1762289399999,5283484.33305,28294,14385.34800000,2216658.50073000,0,153.80330657089652,157.2275522718505,1.6510826893496557,33.955979007264666
2025-11-04 20:50:00,153.4,153.65,152.18,152.38,32550.517,1762289699999,4974462.08915,33374,13861.93500000,2118241.88772000,0,153.67391506445136,157.13156113775446,1.638148211538966,33.573117268318775
2025-11-04 20:55:00,152.39,153.54,152.04,153.4,25511.701,1762289999999,3897682.03737,27462,14138.15500000,2160007.14279000,0,153.64901369495578,157.05766883799694,1.6282804821433257,33.29519681404316
